community_id,filename,building_ratio,is_building_likely
846942,846942_00.jpg,0.0,0
846942,846942_01.jpg,0.0487109375,0
846952,846952_00.jpg,0.114765625,1
846952,846952_01.jpg,0.341015625,1
260136,260136_00.jpg,0.215234375,1
260136,260136_01.jpg,0.2578125,1
846801,846801_00.jpg,0.1205859375,1
846801,846801_01.jpg,0.166015625,1
846783,846783_00.jpg,0.170703125,1
846783,846783_01.jpg,0.1060546875,1
212959,212959_00.jpg,0.0,0
212959,212959_01.jpg,0.246953125,1
847045,847045_00.jpg,0.074140625,0
847045,847045_01.jpg,0.080703125,1
847011,847011_00.jpg,0.0042578125,0
847011,847011_01.jpg,0.0,0
847060,847060_00.jpg,0.16109375,1
847060,847060_01.jpg,0.0928125,1
553553,553553_00.jpg,0.0,0
553553,553553_01.jpg,0.0,0
880146,880146_00.jpg,0.0474609375,0
880146,880146_01.jpg,0.0,0
880129,880129_00.jpg,0.0,0
880129,880129_01.jpg,0.0,0
944920,944920_00.jpg,0.3471484375,1
944920,944920_01.jpg,0.03984375,0
995491,995491_00.jpg,0.205859375,1
995491,995491_01.jpg,0.089609375,1
1016111,1016111_00.jpg,0.264140625,1
1024007,1024007_00.jpg,0.264140625,1
1004193,1004193_00.jpg,0.09421875,1
1004193,1004193_01.jpg,0.1112109375,1
1004194,1004194_00.jpg,0.1328125,1
1004194,1004194_01.jpg,0.485,1
1004195,1004195_00.jpg,0.130703125,1
1004195,1004195_01.jpg,0.34234375,1
1004122,1004122_00.jpg,0.34375,1
1004122,1004122_01.jpg,0.2703125,1
1016736,1016736_00.jpg,0.3543359375,1
1016736,1016736_01.jpg,0.2684765625,1
1024010,1024010_00.jpg,0.264140625,1
1041512,1041512_00.jpg,0.0144140625,0
1041512,1041512_01.jpg,0.04046875,0
1051209,1051209_00.jpg,0.016015625,0
1051209,1051209_01.jpg,0.0,0
1072858,1072858_00.jpg,0.0,0
1072858,1072858_01.jpg,0.0465625,0
1132575,1132575_00.jpg,0.0,0
1132575,1132575_01.jpg,0.0484375,0
1132576,1132576_00.jpg,0.0,0
1132576,1132576_01.jpg,0.00234375,0
1186985,1186985_00.jpg,0.025,0
1186983,1186983_00.jpg,0.0166796875,0
1186983,1186983_01.jpg,0.141875,1
1186984,1186984_00.jpg,0.0,0
1186984,1186984_01.jpg,0.1126171875,1
1188761,1188761_00.jpg,0.0003125,0
1190756,1190756_00.jpg,0.089375,1
1190756,1190756_01.jpg,0.230859375,1
1058672,1058672_00.jpg,0.0252734375,0
1058672,1058672_01.jpg,0.1376171875,1
1082335,1082335_00.jpg,0.049375,0
1082335,1082335_01.jpg,0.0044140625,0
1083993,1083993_00.jpg,0.074375,0
1083993,1083993_01.jpg,0.017578125,0
1086525,1086525_00.jpg,0.0,0
1086525,1086525_01.jpg,0.0675,0
1126809,1126809_00.jpg,0.0035546875,0
1126809,1126809_01.jpg,0.0421484375,0
1160863,1160863_00.jpg,0.241171875,1
1160863,1160863_01.jpg,0.2210546875,1
1169518,1169518_00.jpg,0.264140625,1
1187432,1187432_00.jpg,0.171484375,1
1211643,1211643_00.jpg,0.041328125,0
1235987,1235987_00.jpg,0.264140625,1
1236438,1236438_00.jpg,0.002265625,0
1236438,1236438_01.jpg,0.0034375,0
1236587,1236587_00.jpg,0.0723828125,0
1236587,1236587_01.jpg,0.0391015625,0
1239905,1239905_00.jpg,0.264140625,1
1245700,1245700_00.jpg,0.4957421875,1
1245700,1245700_01.jpg,0.2115234375,1
1245683,1245683_00.jpg,0.231640625,1
1245683,1245683_01.jpg,0.0316015625,0
1258435,1258435_00.jpg,0.264140625,1
1262187,1262187_00.jpg,0.264140625,1
1266917,1266917_00.jpg,0.147890625,1
1266917,1266917_01.jpg,0.0,0
1267457,1267457_00.jpg,0.264140625,1
1276887,1276887_00.jpg,0.167265625,1
1276887,1276887_01.jpg,0.1197265625,1
1280525,1280525_00.jpg,0.0,0
1280525,1280525_01.jpg,0.1351953125,1
1280523,1280523_00.jpg,0.264140625,1
1280524,1280524_00.jpg,0.0,0
1280524,1280524_01.jpg,0.0958984375,1
212985,212985_00.jpg,0.0526953125,0
212985,212985_01.jpg,0.0801171875,1
846210,846210_00.jpg,0.0401953125,0
846210,846210_01.jpg,0.0576171875,0
847227,847227_00.jpg,0.0,0
847227,847227_01.jpg,0.0286328125,0
540850,540850_00.jpg,0.05375,0
540850,540850_01.jpg,0.0065625,0
847237,847237_00.jpg,0.0534765625,0
847237,847237_01.jpg,0.1374609375,1
847241,847241_00.jpg,0.0956640625,1
847241,847241_01.jpg,0.0,0
847262,847262_00.jpg,0.2056640625,1
847262,847262_01.jpg,0.0642578125,0
236209,236209_00.jpg,0.014453125,0
236209,236209_01.jpg,0.0,0
489392,489392_00.jpg,0.0,0
489392,489392_01.jpg,0.0,0
847378,847378_00.jpg,0.0,0
847378,847378_01.jpg,0.05703125,0
847393,847393_00.jpg,0.0,0
847393,847393_01.jpg,0.0010546875,0
847525,847525_00.jpg,0.0,0
