community_id,filename,efficientnet_quality
247902,247902_01.jpg,2753.347900390625
247902,247902_02.jpg,10805.7021484375
247902,247902_03.jpg,7956.265625
349533,349533_00.jpg,723.5404052734375
349533,349533_01.jpg,48.073001861572266
349533,349533_02.jpg,-1117.1981201171875
349533,349533_03.jpg,7593.73583984375
266366,266366_00.jpg,253874.34375
266366,266366_01.jpg,7616.98583984375
266366,266366_02.jpg,4387.79736328125
266366,266366_03.jpg,100263.1640625
246757,246757_00.jpg,53735.3359375
246757,246757_01.jpg,109094.65625
246757,246757_02.jpg,164.95962524414062
246757,246757_03.jpg,811.2982788085938
247900,247900_00.jpg,1402.3167724609375
247900,247900_01.jpg,14752.9228515625
247900,247900_02.jpg,-1672.24951171875
247900,247900_03.jpg,1341.8616943359375
846697,846697_00.jpg,6839.70654296875
846697,846697_01.jpg,2242.682861328125
846697,846697_02.jpg,3417.015869140625
846697,846697_03.jpg,-176.2825927734375
358472,358472_00.jpg,35179.515625
358472,358472_01.jpg,-661.7603759765625
358472,358472_02.jpg,-1752.9866943359375
358472,358472_03.jpg,904.4994506835938
316400,316400_00.jpg,105774.203125
316400,316400_01.jpg,43614.31640625
316400,316400_02.jpg,97927.765625
316400,316400_03.jpg,8964.3017578125
846737,846737_00.jpg,39274.59765625
846737,846737_01.jpg,21979.443359375
846737,846737_02.jpg,2234.55615234375
846737,846737_03.jpg,155.0738983154297
241085,241085_00.jpg,13865.07421875
241085,241085_01.jpg,5098.1044921875
241085,241085_02.jpg,54278.12890625
241085,241085_03.jpg,693.5386962890625
225019,225019_00.jpg,96720.7421875
225019,225019_01.jpg,-5869.85400390625
225019,225019_02.jpg,13516.5732421875
225019,225019_03.jpg,68815.53125
540689,540689_00.jpg,10786.078125
540689,540689_01.jpg,601.923828125
540689,540689_02.jpg,18824.150390625
540689,540689_03.jpg,14142.423828125
366776,366776_00.jpg,2111.075927734375
366776,366776_01.jpg,29.320337295532227
366776,366776_02.jpg,2068.493896484375
366776,366776_03.jpg,501.8695068359375
301751,301751_00.jpg,26256.01953125
301751,301751_01.jpg,101783.921875
301751,301751_02.jpg,14.6709623336792
301751,301751_03.jpg,12452.892578125
301486,301486_00.jpg,174099.765625
301486,301486_01.jpg,19980.560546875
301486,301486_02.jpg,27610.59765625
301486,301486_03.jpg,11849.583984375
301255,301255_00.jpg,7696.76220703125
301255,301255_01.jpg,42685.30078125
301255,301255_02.jpg,195.7562255859375
301255,301255_03.jpg,-3768.56640625
846426,846426_00.jpg,852.2410278320312
846426,846426_01.jpg,29025.154296875
846426,846426_02.jpg,408.9060974121094
846426,846426_03.jpg,206.7241973876953
317424,317424_00.jpg,738.215087890625
317424,317424_01.jpg,2256.425048828125
317424,317424_02.jpg,63326.203125
317424,317424_03.jpg,65273.69140625
286232,286232_00.jpg,1124.1951904296875
286232,286232_01.jpg,61272.29296875
286232,286232_02.jpg,32511.201171875
286232,286232_03.jpg,2508.511962890625
847405,847405_00.jpg,177.0485382080078
847405,847405_01.jpg,13039.318359375
847405,847405_02.jpg,92.0898208618164
847405,847405_03.jpg,1391.2459716796875
847446,847446_00.jpg,45479.44921875
847446,847446_01.jpg,61097.99609375
847446,847446_02.jpg,44638.0078125
847446,847446_03.jpg,10168.1591796875
847451,847451_00.jpg,46811.2890625
847451,847451_01.jpg,2854.00390625
847451,847451_02.jpg,600.3097534179688
847451,847451_03.jpg,20267.123046875
847145,847145_00.jpg,22982.263671875
847145,847145_01.jpg,6158.96728515625
847145,847145_02.jpg,326659.96875
847145,847145_03.jpg,620982.0625
307877,307877_00.jpg,245.45272827148438
307877,307877_01.jpg,3052.29541015625
307877,307877_02.jpg,4667.67822265625
307877,307877_03.jpg,17020.009765625
315585,315585_00.jpg,6573.10888671875
315585,315585_01.jpg,116.00885009765625
315585,315585_02.jpg,3543.416748046875
315585,315585_03.jpg,82280.0859375
880091,880091_00.jpg,104877.5078125
880091,880091_01.jpg,588.49267578125
880091,880091_02.jpg,150375.71875
880091,880091_03.jpg,96.6448974609375
816108,816108_00.jpg,3308.471923828125
816108,816108_01.jpg,3494.503662109375
816108,816108_02.jpg,4832.41015625
816108,816108_03.jpg,17200.748046875
802393,802393_00.jpg,80818.4296875
802393,802393_01.jpg,-1720.3275146484375
802393,802393_02.jpg,685.0299072265625
802393,802393_03.jpg,181.96160888671875
880115,880115_00.jpg,28108.388671875
880115,880115_01.jpg,71902.3515625
880115,880115_02.jpg,701.7485961914062
880115,880115_03.jpg,3037.415771484375
880114,880114_00.jpg,2449.107666015625
880114,880114_01.jpg,-3315.591552734375
880114,880114_02.jpg,6527.4404296875
880114,880114_03.jpg,117359.15625
914458,914458_00.jpg,-376.2513427734375
914458,914458_01.jpg,5578.83154296875
914458,914458_02.jpg,138579.484375
914458,914458_03.jpg,-3268.330322265625
302128,302128_00.jpg,-3732.049560546875
302128,302128_01.jpg,92999.421875
302128,302128_02.jpg,291.0599670410156
302128,302128_03.jpg,-63.083736419677734
301536,301536_00.jpg,7162.34716796875
301536,301536_01.jpg,1746.48046875
301536,301536_02.jpg,-695.3175659179688
301536,301536_03.jpg,142779.09375
212596,212596_00.jpg,37049.70703125
212596,212596_01.jpg,58970.01171875
212596,212596_02.jpg,-384.1546630859375
212596,212596_03.jpg,83601.84375
846371,846371_00.jpg,25.89143943786621
846371,846371_01.jpg,11804.0830078125
846371,846371_02.jpg,25883.224609375
846371,846371_03.jpg,1038.7662353515625
847716,847716_00.jpg,598.8883056640625
847716,847716_01.jpg,2349.19921875
847716,847716_02.jpg,21361.166015625
847716,847716_03.jpg,91949.2890625
847700,847700_00.jpg,395.9732971191406
847700,847700_01.jpg,-326.37579345703125
847700,847700_02.jpg,558.5467529296875
847700,847700_03.jpg,255.46969604492188
302594,302594_00.jpg,-767.0540771484375
302594,302594_01.jpg,38180.03515625
302594,302594_02.jpg,187523.078125
302594,302594_03.jpg,558.9779052734375
846871,846871_00.jpg,571.792724609375
846871,846871_01.jpg,13.79074478149414
846871,846871_02.jpg,1729.7069091796875
846871,846871_03.jpg,180930.75
846942,846942_00.jpg,4088.950439453125
846942,846942_01.jpg,49164.17578125
846942,846942_02.jpg,54081.05859375
846942,846942_03.jpg,43378.37109375
846952,846952_00.jpg,1677.9625244140625
846952,846952_01.jpg,30448.349609375
846952,846952_02.jpg,979.441162109375
846952,846952_03.jpg,19172.7109375
260136,260136_00.jpg,888.125244140625
260136,260136_01.jpg,96588.0078125
260136,260136_02.jpg,17484.798828125
260136,260136_03.jpg,45071.109375
846801,846801_00.jpg,37700.88671875
